"species2","work_order_id"
"","157319"
"","157323"
"","157330"
"","157339"
"","157349"
"","157356"
"","157359"
"","157387"
"CON EDISON TOPPING","15739"
"","157395"
"18 Norway Maple""","157400"
"17 Norway Maple""","157419"
"","15742"
"17 Norway Maple SHAFT""","157424"
"32 SILVER MAPLE 1FRONT""","157436"
"","15744"
"","157465"
"","157482"
"21 CHERRY 1FRONT""","157484"
"10 Norway Maple 1OPPOSITE""","157490"
"6 Norway Maple""","157496"
"21 Norway Maple""","157500"
"","157501"
"18 Norway Maple""","157502"
"","157504"
"20 Ash""","157505"
"","157517"
"","157520"
"","157529"
"","157530"
"","157531"
"","157532"
"","157533"
"","157534"
"","157535"
"","157536"
"","157550"
"","157575"
"","157576"
"UNKNOWN","157579"
"","157589"
"","15759"
"","157594"
"","157595"
"","157596"
"","157598"
"","157599"
"","157601"
"","157608"
"","157613"
"","157614"
"","157671"
"","157675"
"","157676"
"","157677"
"","157679"
"8 PLUM SHAFT 1FRONT""","157681"
"11 SYCAMORE MAPLE SHAFT 1FRONT""","157682"
"19 PEAR SHAFT 1FRONT""","157683"
"","157686"
"","157688"
"","157689"
"24 CHERRY""","157690"
"","157691"
"","157693"
"","157698"
"12 NM 1.FRONT""","157714"
"","157717"
"15 NORWAY MAPLE 2FRONT""","157720"
"","157722"
"","157727"
"","157730"
"","157734"
"35 SILVER MAPLE SHAFT 1FRONT""","157754"
"22 NM 1.FRONT""","157761"
"","157805"
"26 NORWAY MAPLE SHAFT 1FRONT""","157808"
"23 Norway Maple""","157809"
"","157810"
"23 NORWAY MAPLE SHAFT 1FRONT""","157811"
"","157812"
"","157813"
"20 NM SHAFT""","157814"
"19 NM 1.0F""","157817"
"28 NORWAY MAPLE 1FRONT""","157818"
"18 Callery Pear""","157820"
"17 Norway Maple""","157821"
"15 London Plane""","157823"
"15 London Plane""","157824"
"","157827"
"","157835"
"","157838"
"20 Norway Maple SHAFT""","157840"
"","157854"
"25 Silver Maple shaft""","157886"
"","15789"
"34 Linden""","157898"
"12 NORWAY MAPLE 2FRONT""","157900"
"","157928"
"","157930"
"","15794"
"","157965"
"","15797"
"","157970"
"","157975"
"","157977"
"","157980"
"","157983"
"","157988"
"","157989"
"","157998"
"","15800"
"","158003"
"","158008"
"","15801"
"","158011"
"","158012"
"","15802"
"","158021"
"","15804"
"","158042"
"","158049"
"16 NORWAY MAPLE 1SIDE""","158057"
"","15806"
"14 ASH SHAFT 1FRONT""","158069"
"","15807"
"14 LINDEN 1FRONT""","158077"
"12 Norway Maple""","158086"
"","158123"
"","158124"
"","158133"
"","158135"
"34 OAK IN TRIANGLE""","158136"
"","158139"
"","158141"
"","158142"
"","158179"
"","158203"
"","158207"
"","158208"
"","158210"
"","15822"
"UNKNOWN","158222"
"","15824"
"","158260"
"","158264"
"","158267"
"","158268"
"17 NORWAY MAPLE SHAFT""","158269"
"","15827"
"","158271"
"","158275"
"","158279"
"15 Pin Oak""","158280"
"36 Silver Maple ""","158283"
"","158287"
"","158289"
"17 Pear SHAFT 1SIDE""","158290"
"23 London Plane""","158292"
"27 London Plane ""","158297"
"34 Norway Maple""","158299"
"","158300"
"","158301"
"32 Norway Maple""","158311"
"28 Norway Maple""","158332"
"16 Norway Maple""","158333"
"12 Sycamore Maple""","158335"
"","158337"
"19 Oak""","158339"
"13 Norway Maple""","158341"
"","158343"
"","158345"
"15 Norway Maple""","158346"
"","158440"
"","158446"
"UNKNOWN","158475"
"UNKNOWN","158477"
"","158488"
"","158490"
"","15851"
"","15853"
"15 NORWAY MAPLE 2FRONT""","158530"
"18 Norway Maple""","158534"
"19 Norway Maple""","158536"
"","158598"
"","158606"
"","158609"
"","158610"
"","158611"
"","158614"
"24 PIN OAK 1ASSIGNED""","158626"
"","158634"
"","158638"
"","158643"
"","158647"
"","158648"
"","158649"
"","15865"
"","158652"
"","158654"
"","158655"
"","158660"
"","158668"
"","158671"
"","158675"
"16 Norway Maple""","158707"
"","158708"
"","158711"
"","158721"
"11 NORWAY MAPLE 1SIDE""","158722"
"24 LINDEN 1FRONT""","158726"
"24 LINDEN 1FRONT""","158727"
"12 Norway Maple""","158728"
"10 Norway Maple""","158750"
"3 Norway Maple""","158751"
"","158763"
"","158764"
"","158765"
"","158767"
"","158770"
"36 SILVER MAPLE SHAFT 1FRONT""","158771"
"","158772"
"","158775"
"","15879"
"","158805"
"8 PEAR 2 SIDE""","158819"
"","158827"
"","158834"
"","158877"
"16 NORWAY MAPLE 1FRONT""","158892"
"24 NORWAY MAPLE 1FRONT""","158895"
"21 NORWAY MAPLE 1SIDE""","158899"
"34 LP SHAFT""","158908"
"","15891"
"25 SILVER MAPLE SHAFT 1SIDE""","158925"
"","158926"
"15 NORWAY MAPLE SHAFT 1FRONT""","158928"
"28 London Plane SHAFT""","158930"
"","158936"
"","158948"
"","158955"
"10 NORWAY MAPLE 1FRONT""","158960"
"","158962"
"15 Silver Maple""","158965"
"20 Norway Maple""","158971"
"","158979"
"","158981"
"","158982"
"","158983"
"30 Linden SHAFT""","158984"
"","158989"
"12 Norway Maple""","158993"
"9 LINDEN S-1""","159002"
"","159003"
"","159004"
"23 NORWAY MAPLE F-1""","159008"
"","159009"
"","159011"
"","159029"
"","159032"
"26 LONDON PLANE 1FRONT""","159044"
"","15906"
"","159082"
"","159083"
"","159084"
"","159086"
"","159095"
"","159101"
"","159103"
"34 LP 3SIDE""","159106"
"","159118"
"","159122"
"","159127"
"","159133"
"","159152"
"","15918"
"","159191"
"21 OAK""","159199"
"20 OAK""","159201"
"","159219"
"17 Maple""","159271"
"15 Evergreen""","159274"
"24 Mulberry""","159279"
"8 Evergreen""","159281"
"8 Evergreen""","159286"
"8 Evergreen""","159288"
"","159289"
"24 Maple""","159292"
"","15930"
"","159314"
"","159320"
"","159324"
"32 LP 1FRONT""","159337"
"16 Norway Maple""","159339"
"","159340"
"","159342"
"","159343"
"17 Norway Maple""","159347"
"11 Pear""","159353"
"38 Silver Maple""","159355"
"","159361"
"","159364"
"","159366"
"","159368"
"","159369"
"","159524"
"","159526"
"","159542"
"","159619"
"","159655"
"","159668"
"","159673"
"","159688"
"","159692"
"","159696"
"","159700"
"","159763"
"","159764"
"","159812"
"","159826"
"","159828"
"","159835"
"","159841"
"","159890"
"","159936"
"","159937"
"","159979"
"","160013"
"","160017"
"","160024"
"","160027"
"","160030"
"","160031"
"","160037"
"55 Pin Oak""","160051"
"20 Norway Maple""","160054"
"","160057"
"","160065"
"3 Cherry ""","160067"
"","160069"
"","160070"
"","160071"
"5 JAPANESE MAPLE 1FRONT""","160075"
"","160078"
"10 Norway Maple""","160083"
"16 Norway Maple""","160088"
"","160091"
"17 SYCAMORE MAPLE 1FRONT""","160096"
"","160111"
"6 Ginko""","160118"
"","160120"
"20 Norway Maple""","160128"
"","160133"
"","160136"
"","160137"
"19 Norway Maple""","160138"
"","160140"
"","160142"
"13 Sycamore Maple 1FRONT""","160148"
"","160151"
"16 Pear""","160153"
"","160196"
"","160198"
"","160199"
"","16022"
"","160236"
"","160238"
"","160280"
"","160366"
"","160368"
"","160370"
"","160385"
"","160386"
"","160393"
"","160430"
"","160431"
"","160434"
"","160468"
"","160566"
"","160567"
"","160589"
"","16059"
"","160596"
"","160607"
"","160621"
"","160644"
"","160652"
"","160654"
"","160656"
"","160684"
"","160687"
"","160690"
"","160696"
"","160700"
"","160702"
"","160713"
"","160726"
"","160737"
"12 NORWAY MAPLE""","160750"
"","160751"
"","160754"
"12 NORWAY MAPLE 2:SIDE""","160761"
"","160775"
"","160800"
"","160801"
"30 Norway Maple""","160807"
"","160808"
"","160812"
"","160813"
"","160828"
"14 RED MAPLE 2SIDE""","160843"
"","160846"
"","160854"
"","160879"
"","160881"
"","160886"
"","160898"
"","160899"
"","160902"
"","160905"
"","160908"
"","160929"
"","160954"
"20 CALLERY PEAR 1FRONT""","160962"
"","160995"
"","161008"
"","16101"
"","161013"
"","161021"
"","161026"
"","161047"
"","16105"
"","161074"
"","161085"
"","161086"
"","161087"
"2 Schubert Cherry 1FRONT""","161089"
"","161091"
"8 NORWAY MAPLE 1FRONT""","161092"
"","161094"
"","16110"
"","161102"
"","161103"
"","161107"
"","16113"
"","16116"
"","161196"
"","161220"
"","161240"
"","161243"
"","161244"
"","161250"
"UNKNOWN 1/2 TREE","161255"
"","161301"
"","161308"
"","161311"
"10 OAK 1OPPOSITE""","161315"
"","161334"
"25 NORWAY MAPLE SHAFT 1FRONT""","161339"
"16 PEAR 1FRONT""","161341"
"","161347"
"37 TRIDENT MAPLE 1FRONT""","161354"
"14 LINDEN""","161370"
"","161420"
"25 Norway Maple""","161429"
"16 Norway Maple""","161430"
"2 UNKNOWN 1FRONT""","161435"
"25 Red Maple""","161436"
"18 Pin Oak 1MEDIAN""","161437"
"10 Pin Oak""","161441"
"","161448"
"","161452"
"","161457"
"","161484"
"","161498"
"","161501"
"15 RED MAPLE 1FRONT""","161502"
"","161504"
"20 NORWAY MAPLE 1.FRONT""","161505"
"","161528"
"","161558"
"","161564"
"5 LINDEN 2.FRONT""","161600"
"","161604"
"18 NORWAY MAPLE 1FRONT""","161668"
"19 NORWAY MAPLE SHAFT""","161688"
"15 NORWAY MAPLE 2FRONT""","161702"
"","161707"
"15 PEAR 2FRONT""","161709"
"23 SILVER MAPLE SHAFT""","161714"
"15 Norway Maple""","161715"
"9 NORWAY MAPLE""","161717"
"32 LONDON PLANE SHAFT""","161721"
"","161728"
"20 OAK""","161737"
"18 Norway Maple""","161739"
"","161745"
"","161747"
"","161749"
"","161755"
"","161757"
"","161759"
"","161779"
"","161810"
"","161812"
"","161821"
"","161822"
"","16183"
"","16184"
"","161884"
"","161893"
"","161909"
"","161938"
"","161978"
"23 SWEETGUM 1FRONT""","162004"
"","162005"
"20 Sycamore Maple 1 rear""","162006"
"18 Norway Maple""","162009"
"15 Norway Maple""","162015"
"6 Callery Pear SHAFT 1FRONT""","162016"
"17 Norway Maple""","162017"
"30 SILVER MAPLE SHAFT 1FRONT""","162027"
"26 Norway Maple""","162040"
"","162062"
"","162164"
"","162171"
"","162202"
"","162212"
"","162220"
"","162222"
"","162239"
"","162240"
"","162241"
"","162246"
"","162259"
"","162276"
"","162297"
"","162309"
"","162312"
"","162316"
"","162320"
"","162322"
"","162323"
"","162327"
"","162329"
"","162333"
"","162338"
"","162339"
"","162342"
"","162345"
"","162349"
"","16235"
"","162351"
"","162354"
"","162355"
"","162361"
"","162362"
"","162368"
"","162371"
"","162388"
"","162390"
"","162393"
"15 NORWAY MAPLE 1-FRO""","162397"
"","162398"
"","162403"
"","162415"
"","162443"
"","162462"
"","162495"
"","162496"
"","162499"
"","162501"
"","162502"
"","162519"
"","162528"
"","162533"
"","162539"
"","162542"
"","162556"
"","162585"
"","162591"
"","162594"
"","162595"
"","162599"
"","162601"
"","162624"
"","162625"
"","162633"
"","162634"
"","162635"
"","162636"
"","162638"
"","162639"
"","162640"
"","162641"
"","162642"
"","162644"
"","162645"
"","162646"
"","162650"
"","162651"
"","162653"
"","162654"
"","162660"
"","162661"
"","162662"
"","162670"
"","162672"
"","162674"
"","162678"
"","162684"
"","162686"
"","162687"
"","162688"
"","162689"
"","162691"
"","162694"
"","162696"
"","162700"
"","16271"
"","162722"
"","162724"
"","162725"
"","162727"
"","162728"
"","162729"
"","162732"
"","162733"
"22 Norway Maple""","162739"
"","162762"
"","162764"
"","162767"
"","162821"
"22 Norway Maple ""","162832"
"","162849"
"","162850"
"18 Norway Maple""","162854"
"22 Norway Maple ""","162859"
"","162861"
"","162865"
"","162867"
"","162868"
"","162870"
"","162871"
"","162874"
"","162894"
"","162964"
"","162965"
"","162967"
"","162970"
"","162972"
"","162976"
"","163033"
"","163069"
"","163073"
"","163074"
"","163098"
"","163099"
"","163100"
"","163102"
"","163105"
"","163109"
"","163110"
"","163114"
"","163117"
"","163118"
"","163120"
"","163129"
"","163131"
"","163132"
"","163133"
"","163146"
"","163149"
"","163150"
"","163151"
"","163153"
"","163155"
"","163157"
"","163161"
"","163164"
"","163165"
"","163169"
"","163173"
"","163178"
"","163180"
"","163200"
"","163204"
"","163213"
"","163228"
"","163230"
"","163233"
"","163234"
"","163248"
"","163249"
"","163250"
"","163251"
"","163252"
"","163258"
"","16327"
"21 SILVER MAPLE""","163280"
"10 LINDEN 3FRONT""","163294"
"10 LINDEN 3FRONT""","163298"
"10 LINDEN 1FRONT""","163300"
"12 LINDEN 2SIDE""","163307"
"11 LINDEN 1FRONT""","163315"
"9 LINDEN 1FRONT""","163316"
"9 UNKN SPECIES 3.SIDE""","163348"
"24 SILVER MAPLE 1.FRONT""","163351"
"","163354"
"18 GINKGO 1FRONT""","163357"
"19 NORWAY MAPLE""","163361"
"12 PEAR 1FRONT""","163371"
"","163381"
"","163386"
"","163387"
"","163390"
"","163393"
"","163397"
"","163399"
"","163401"
"","163407"
"","163424"
"","163439"
"","163441"
"23 NORWAY MAPLE 1FRONT""","163469"
"39 OAK 1FRONT""","163485"
"23 NORWAY MAPLE""","163488"
"","163501"
"21 NORWAY MAPLE 1.FRONT""","163511"
"","163512"
"15 NORWAY MAPLE""","163524"
"17 PAGODA 1.FRONT""","163527"
"26 SILVER MAPLE 1.SIDE""","163544"
"","163547"
"22 NORWAY MAPLE SHAFT""","163549"
"","163551"
"","163586"
"","163596"
"","163598"
"","163603"
"22 LP 1FRONT""","163605"
"","163608"
"","163613"
"17  NORWAY MAPLE ""","163614"
"18 NORWAY MAPLE SHAFT""","163618"
"","163619"
"","163621"
"15 SYCAMORE MAPLE""","163622"
"23 NORWAY MAPLE SHAFT 1FRONT""","163624"
"","163625"
"","163633"
"14 SILVER MAPLE 1FRONT""","163634"
"","163635"
"","163637"
"","163638"
"","163640"
"","163642"
"","163643"
"","163644"
"DBH=34","163661"
"DBH=47","163662"
"DBH=23","163663"
"DBH=22","163664"
"DBH=18","163665"
"DBH=22","163666"
"DBH=20","163667"
"DBH=15","163668"
"DBH=15","163669"
"","163674"
"40 SILVER MAPLE""","163693"
"DBH=17","163699"
"DBH=22","163701"
"DBH=24","163704"
"DBH=28","163706"
"","163714"
"DBH=34","163718"
"22 Silver Maple 1 Side""","163721"
"","163743"
"","163744"
"23 NORWAY MAPLE SHAFT 1FRONT""","163773"
"26 NORWAY MAPLE""","163789"
"","163796"
"","163799"
"","163822"
"","163825"
"","163828"
"18 PEAR SHAFT""","163839"
"27 NORWAY MAPLE SHAFT 1FRONT""","163848"
"28 SILVER MAPLE.""","163880"
"","163891"
"","163956"
"","163957"
"","163958"
"","163959"
"","163960"
"","163964"
"","163965"
"","163966"
"28 RED MAPLE 1.FRONT""","164023"
"","164028"
"","164029"
"","164030"
"","164031"
"","164032"
"24 SILVER MAPLE SHAFT""","164072"
"","164087"
"","164092"
"","164104"
"","164106"
"19 NORWAY MAPLE""","164117"
"","164119"
"","164121"
"","164122"
"","164125"
"","164127"
"","164130"
"","164133"
"23 NORWAY MAPLE REMOVE REST OF TREE""","164140"
"14 NORWAY MAPLE""","164206"
"26 NORWAY MAPLE""","164210"
"","164221"
"","164223"
"21 NORWAY MAPLE 1FRONT""","164224"
"27 OAK""","164228"
"17 OAK 1FRONT""","164239"
"26 NORWAY MAPLE""","164246"
"27 LINDEN SHAFT 1FRONT""","164248"
"16 NORWAY MAPLE 1 F""","164251"
"17 NORWAY MAPLE""","164255"
"15 PEAR 1 FRONT""","164261"
"19 Norway Maple""","164283"
"21 Silver Maple 1SIDE""","164287"
"","164290"
"","164293"
"5 Norway Maple""","164294"
"","164296"
"18 SILVER MAPLE SHAFT 1FRONT""","164297"
"30 Pine""","164306"
"","164325"
"","164329"
"","164338"
"21 NORWAY MAPLE 1FRONT""","164340"
"19 NORWAY MAPLE SHAFT 1FRONT""","164342"
"","164346"
"25 NORWAY MAPLE""","164347"
"17 NORWAY MAPLE SHAFT 1FRONT""","164368"
"10 Callery Pear 1SIDE""","164410"
"19 Silver Maple SHAFT 1FRONT""","164473"
"","164474"
"21 NORWAY MAPLE 2SIDE""","164475"
"","164479"
"","164481"
"","164482"
"","164483"
"","164488"
"","164491"
"","164493"
"","164495"
"","164496"
"","164498"
"","164499"
"","164500"
"","164503"
"","164505"
"","164515"
"8 Norway Maple""","164543"
"21 Norway Maple""","164556"
"17 Norway Maple""","164560"
"9 Sycamore Maple""","164568"
"","164572"
"24 NORWAY MAPLE 1FRONT""","164575"
"","164577"
"","164579"
"21 NORWAY MAPLE SHAFT""","164581"
"","164588"
"","164591"
"30 OAK SHAFT IN ALLEE""","164593"
"","164594"
"","164596"
"30 OAK SHAFT IN ALLEE","164597"
"","164598"
"","164599"
"","164600"
"80 OAK 1FRONT""","164605"
"","164632"
"","164652"
"","164656"
"","164689"
"","164692"
"20 SILVER MAPLE""","164710"
"11 Sugar Maple""","164721"
"25 SILVER MAPLE""","164722"
"31 Silver Maple""","164727"
"11 PEAR F-3""","164729"
"","164737"
"","164742"
"32 PIN OAK 1FRONT""","164746"
"","164776"
"28 Red Maple""","164782"
"","164784"
"18 Norway Maple""","164801"
"19 Norway Maple SHAFT""","164807"
"","164810"
"16 Norway Maple""","164826"
"22 Norway Maple SHAFT""","164835"
"20 Callery Pear 1FRONT""","164844"
"32 Black Locust""","164849"
"23 Norway Maple SHAFT ""","164852"
"23 PIN OAK SHAFT""","164858"
"","164879"
"","164884"
"","164888"
"","164900"
"16 NORWAY MAPLE SHAFT""","164902"
"","164917"
"","164918"
"25 HONEY LOCUST 1SIDE""","164928"
"25 HONEY LOCUST 2SIDE""","164929"
"","164930"
"25 HONEY LOCUST 3SIDE""","164931"
"20 RED MAPLE 1 SIDE""","164932"
"","164933"
"16 GREEN ASH. 1 FRONT. SHAFT.""","164934"
"3 CHERRY 1.0F""","164940"
"21 NORWAY MAPLE""","164942"
"10 NORWAY MAPLE 1 FRONT""","164949"
"20 NORWAY MAPLE 2 FRONT""","164953"
"30 SILVER MAPLE 1FRONT""","164954"
"25 SILVER MAPLE SHAFT 1 SIDE""","164957"
"16 SYC. MAPLE SHAFT""","164958"
"20 SILVER MAPLE SHAFT 2SIDE""","164962"
"19 NORWAY MAPLE 1.FRONT""","164965"
"21 NORWAY MAPLE 1 FRONT""","164967"
"","164975"
"","164979"
"","164980"
"20 NORWAY MAPLE 1FRONT""","164982"
"","164985"
"8 RED MAPLE 2SIDE""","164990"
"20 NORWAY MAPLE""","164997"
"20 NORWAY MAPLE ""","165002"
"23 NORWAY MAPLE 2 SIDE""","165019"
"15 RED MAPLE 1FRONT""","165031"
"14 PEAR 1.FRONT""","165037"
"","165039"
"","165041"
"","16509"
"","165113"
"","165116"
"","165133"
"","165139"
"","165150"
"21 NORWAY MAPLE.""","165157"
"","165182"
"","165185"
"","165189"
"10 NORWAY MAPLE 1FRONT""","165192"
"","165197"
"25 Norway Maple SHAFT""","165198"
"24 OAK S-1""","165200"
"","165201"
"22 LONDON PLANE""","165204"
"14 Norway Maple""","165205"
"16 Sycamore Maple""","165207"
"19 Norway Maple""","165208"
"30 Silver Maple 1REAR ON NASHVILLE BLVD""","165210"
"31 Norway Maple""","165212"
"16 NORWAY MAPLE""","165248"
"6 Locust""","165258"
"","165266"
"38 SILVER MAPLE""","165268"
"17 NORWAY MAPLE""","165277"
"","165299"
"","165300"
"","165301"
"","165303"
"15 Pear""","165307"
"60 NORWAY MAPLE 2SIDE""","165317"
"","165318"
"","165321"
"34 SILVER MAPLE 1FRONT""","165325"
"12 Locust""","165328"
"8 Locust""","165333"
"10 Locust""","165337"
"18 NORWAY MAPLE 1FRONT""","165365"
"","165393"
"","165397"
"","165419"
"","165453"
"18 LONDON PLANE 1FRONT""","165457"
"","165461"
"24 SM SHAFT""","165515"
"","165517"
"","165537"
"23 NORWAY MAPLE""","165565"
"","165583"
"","165588"
"","165611"
"","165613"
"","165622"
"","165638"
"","165639"
"","165641"
"","165642"
"28 Silver Maple""","165647"
"18 Norway Maple""","165648"
"17 Norway Maple""","165653"
"18 Norway Maple""","165655"
"32 Norway Maple""","165663"
"","165664"
"","165670"
"","165684"
"","165686"
"","165736"
"","165738"
"46 SILVER MAPLE 1FRONT""","165824"
"27 SYCAMORE MAPLE SHAFT""","165834"
"","165842"
"","165864"
"20 Silver Maple""","165908"
"25 NORWAY MAPLE 1FRONT""","165922"
"","165924"
"18 Norway Maple""","165928"
"","165929"
"15 Norway Maple""","165930"
"","165931"
"45 Silver Maple""","165933"
"25 Silver Maple SHAFT 1FRONT""","165934"
"15 PEAR SHAFT 1FRONT""","165935"
"26 LITTLELEAF LINDEN""","165941"
"","165992"
"16 Norway Maple 1front""","166006"
"","166023"
"","166050"
"21 NORWAY MAPLE 1 FRONT""","166052"
"","166056"
"","166057"
"","166058"
"","166059"
"","166061"
"","166069"
"","166077"
"","166078"
"","166080"
"12 NORWAY MAPLE 1 FRONT""","166084"
"","166091"
"12 NORWAY MAPLE 1FRONT""","166112"
"43 SILVER MAPLE 1-SIDE""","166150"
"10 ASH 1 FRONT""","166156"
"11 NORWAY MAPLE""","166171"
"5 LINDEN 2SIDE""","166181"
"","166187"
"17 NORWAY MAPLE 1.FRONT""","166196"
"","166247"
"","166255"
"40 SILVER MAPLE 1FRONT""","166276"
"14 PEAR SHAFT SOUTH-EAST SIDE OF LIBERTY AVE""","166277"
"28 NORWAY MAPLE SHAFT""","166279"
"26 PIN OAK""","166282"
"21 NORWAAY MAPLE""","166285"
"17 HONEY LOCUST 1 FRONT""","166286"
"15 NORWAY MAPLE 1 FRONT""","166289"
"24 SUGAR MAPLE SHAFT""","166320"
"16 SUGAR MAPLE SHAFT""","166324"
"DBH=25","166337"
"DBH=34","166348"
"","166435"
"15 PEAR SHAFT 1FRONT""","166437"
"25 NORWAY MAPLE 1SIDE""","166468"
"18 NORWAY MAPLE 1FRONT""","166473"
"","166565"
"18 Norway Maple SHAFT""","166568"
"","166633"
"36 Norway Maple ""","166634"
"4 Norway Maple""","166635"
"","166636"
"","166674"
"","166676"
"","166680"
"15 NORWAY MAPLE 1FRONT""","166717"
"","166735"
"","166739"
"","166788"
"","166821"
"DBH=17","166825"
"27 NORWAY MAPLE 1FRONT""","166869"
"","166882"
"","166922"
"","166925"
"","166934"
"22 OAK 1.ASSIGNED""","166958"
"","166984"
"","166985"
"","166988"
"18 NORWAY MAPLE""","166999"
"20 NORWAY MAPLE SHAFT""","167002"
"","167003"
"","167004"
"50 ASH SHAFT 1FRONT""","167050"
"","167082"
"23 NORWAY MAPLE SHAFT 2FRONT""","167105"
"15 Callery Pear ""","167115"
"24 Silver Maple ""","167126"
"","167226"
"","167237"
"","167243"
"","167245"
"","167251"
"","167253"
"20 Red Maple ""","167254"
"","167290"
"","167291"
"","167292"
"","167293"
"","167294"
"","167308"
"","167331"
"","167336"
"","167338"
"","167354"
"","167359"
"","167360"
"","167361"
"","167362"
"","167365"
"","167366"
"TREE ID 11205","167371"
"","167379"
"","167380"
"","167403"
"","167413"
"30 NORWAY MAPLE SHAFT 1FRONT""","167436"
"","167437"
"","167440"
"26 Norway Maple SHAFT ""","167448"
"","167449"
"","167490"
"","167500"
"","167503"
"","167504"
"20 NORWAY MAPLE 1FRONT""","167551"
"36 SILVER MAPLE 1FRONT""","167552"
"13 NORWAY MAPLE 2.SIDE""","167559"
"21 Norway Maple SHAFT 1SIDE""","167577"
"16 Norway Maple ""","167580"
"21 LP 2ACROSS NEAR PLAYGROUND IN SCHOOL EQUIPMENT""","167592"
"16 LP SHAFT 1ACROSS""","167593"
"","167597"
"","167598"
"","167599"
"","167654"
"","167659"
"","167660"
"","167679"
"17 Pear""","167683"
"26 NORWAY MAPLE 1FRONT""","167698"
"22 ELM SHAFT 1FRONT""","167718"
"32 SUGAR MAPLE 2FRONT""","167737"
"","167741"
"","167744"
"40 LP SHAFT 1FRONT ""","167768"
"17 NORWAY MAPLE 1FRONT""","167778"
"","167787"
"","167793"
"","167813"
"","167818"
"","167821"
"","167867"
"","167870"
"","167985"
"","168028"
"19 Norway Maple""","168036"
"18 PEAR 1FRONT""","168047"
"14 Norway Maple""","168058"
"15 NORWAY MAPLE 1FRONT""","168061"
"30 Norway Maple SHAFT""","168064"
"","168065"
"","168068"
"32 Norway Maple""","168069"
"","168071"
"","168073"
"","168080"
"","168082"
"","168084"
"","168088"
"","168110"
"","168111"
"","168113"
"","168134"
"","168158"
"","168177"
"","168178"
"","168189"
"28 PIN OAK 1.FRONT""","168199"
"","168201"
"35 Honey Locust 2SIDE""","168250"
"30 SILVER MAPLE SHAFT""","168259"
"28 Silver Maple""","168266"
"","16829"
"21 NORWAY MAPLE 3SIDE""","168298"
"","168299"
"","168301"
"18 NORWAY MAPLE 1.FRONT""","168383"
"20 NORWAY MAPLE 2FRONT""","168410"
"19 Pear ""","168455"
"17 Norway Maple""","168465"
"25 NORWAY MAPLE 1.FRONT""","168468"
"16 Red Maple""","168469"
"20 SUGAR MAPLE SHAFT  1.FRONT""","168470"
"21 SUGAR MAPLE  SHAFT 2.FRONT""","168472"
"28 SILVER MAPLE 1.FRONT""","168493"
"20 Chestnut SHAFT""","168552"
"","168561"
"","168624"
"","168626"
"","168627"
"","168628"
"","168631"
"22 LP 4-FOOT-SHAFT 1FRONT""","168633"
"23 SILVER MAPLE 1SIDE""","168643"
"","168647"
"14 CALLERY PEAR 2SIDE""","168654"
"","168664"
"","168665"
"","168666"
"","168667"
"","168671"
"30 WHITE PINE 1FRONT""","168682"
"","168712"
"20 Norway Maple 1.0 front""","168727"
"","168735"
"21 Norway Maple 1.0 front""","168737"
"","168752"
"","168759"
"32 NORWAY MAPLE 1FRONT""","168782"
"","168784"
"28 LP shaft 1FRONT SHAFT""","168791"
"","168821"
"29 LP SHAFT 1FRONT""","168891"
"16 NORWAY MAPLE 1.FRONT""","168892"
"","168905"
"","168915"
"","169044"
"","169050"
"","169051"
"","169053"
"","169083"
"","169087"
"","169102"
"","169112"
"","169114"
"","169121"
"","169159"
"15 NORWAY MAPLE 1.FRONT""","169206"
"17 NORWAY MAPLE 1FRONT""","169248"
"15 Locust 1.0 front""","169277"
"13 Ash 1.0 front""","169300"
"","169311"
"8 Norway Maple 1.0 front""","169313"
"","169332"
"24 NM 1.0FRONT""","169413"
"","169457"
"","169458"
"","169462"
"","169464"
"","169486"
"","169494"
"","169495"
"","169507"
"","169522"
"28 NORWAY MAPLE 1 SIDE""","169578"
"","169605"
"","169635"
"","169638"
"","169650"
"","169653"
"","169737"
"25 Norway Maple""","169754"
"","169777"
"","169784"
"","169792"
"","16985"
"","169911"
"","16995"
"","170036"
"","170038"
"","17004"
"","170050"
"","170092"
"","170094"
"","170101"
"","170106"
"","170114"
"","170172"
"","170279"
"","170295"
"","170386"
"","17049"
"","170564"
"20 NORWAY MAPLE SHAFT""","170572"
"","170610"
"","170703"
"","17071"
"","170733"
"","170752"
"19 NORWAY MAPLE 1FRONT""","170831"
"","170865"
"","170873"
"","170906"
"","170909"
"","170972"
"","171006"
"","171065"
"46 SILVER MAPLE 1FRONT""","171085"
"16 NM 1.0F""","171091"
"","171109"
"","171160"
"","17118"
"","171209"
"32 SILVER MAPLE SHAFT""","171215"
"20 NORWAY MAPLE 2FRONT""","171226"
"","171251"
"","171253"
"","171254"
"","17127"
"","171334"
"","171351"
"","171356"
"","17137"
"","171372"
"16 NORWAY MAPLE 1FRONT""","171433"
"23 Honeylocust 1front""","171437"
"15 NORWAY MAPLE SHAFT 2FRONT""","171445"
"15 NORWAY MAPLE 1FRONT""","171453"
"","171494"
"19 Zelkova 1front""","171527"
"","171539"
"","171540"
"","171622"
"20 NORWAY MAPLE""","171675"
"36 RED MAPLE SHAFT""","171777"
"","172032"
"","172047"
"","172053"
"","172089"
"","17209"
"54 ELM SHAFT 1SIDE SHAFT.""","172098"
